0.00334505	256
0.00533282	256
0.0067884	256
0.00802384	256
0.00921149	256
0.0104869	256
0.0119579	256
0.013207	256
0.0142866	256
0.0153976	256
0.0166098	256
0.0179214	256
0.0191628	256
0.0205113	256
0.02175	256
0.0230809	256
0.0243371	256
0.0255384	256
0.0268652	256
0.0281296	256
0.0295317	256
0.0308883	256
0.0322133	256
0.0334525	256
0.0347897	256
0.0363045	256
0.0376909	256
0.0390492	256
0.0402732	256
0.0414285	256
0.0427104	256
0.0438584	256
0.0448487	256
0.0458502	256
0.0469411	256
0.0480273	256
0.0492987	256
0.0505964	256
0.052049	256
0.0533313	256
0.0544404	256
0.0554374	256
0.0564627	256
0.0574788	256
0.0586781	256
0.0599979	256
0.0611865	256
0.0623941	256
0.0636306	256
0.0648212	256
0.0659971	256
0.0672872	256
0.0685152	256
0.0695206	256
0.0704724	256
0.0715365	256
0.0727169	256
0.0740662	256
0.0753431	256
0.0766373	256
0.0778341	256
0.0791159	256
0.0804993	256
0.0816716	256
0.082837	256
0.0840081	256
0.0850774	256
0.0862281	256
0.087427	256
0.0883565	256
0.0892383	256
0.0901758	256
0.0912603	256
0.0924689	256
0.0938682	256
0.0949491	256
0.0959508	256
0.097001	256
0.0979231	256
0.0988209	256
0.0998648	256
0.101001	256
0.102013	256
0.103077	256
0.104342	256
0.105549	256
0.106823	256
0.107926	256
0.108956	256
0.110078	256
0.111353	256
0.112429	256
0.113501	256
0.114753	256
0.115917	256
0.117134	256
0.118462	256
0.119723	256
0.120916	256
0.12209	256
0.123301	256
0.124574	256
0.12563	256
0.126544	256
0.127488	256
0.128509	256
0.129673	256
0.131038	256
0.132298	256
0.133641	256
0.134946	256
0.136037	256
0.137092	256
0.138278	256
0.139672	256
0.140945	256
0.142146	256
0.143185	256
0.144247	256
0.145435	256
0.146727	256
0.148005	256
0.149322	256
0.150642	256
0.151991	256
0.153573	256
0.155225	256
0.156563	256
0.157813	256
0.159162	256
0.160485	256
0.161612	256
0.162725	256
0.164009	256
0.165426	256
0.167086	256
0.168404	256
0.169506	256
0.170586	256
0.171706	256
0.172874	256
0.173984	256
0.175223	256
0.176644	256
0.177893	256
0.178995	256
0.180134	256
0.181421	256
0.182677	256
0.184054	256
0.185528	256
0.186872	256
0.187923	256
0.188909	256
0.190002	256
0.191356	256
0.192882	256
0.194228	256
0.195452	256
0.196454	256
0.197409	256
0.198482	256
0.199724	256
0.201143	256
0.202365	256
0.203379	256
0.204394	256
0.205617	256
0.207195	256
0.208645	256
0.210066	256
0.211598	256
0.213057	256
0.214505	256
0.216024	256
0.217651	256
0.219104	256
0.220489	256
0.222013	256
0.223404	256
0.224768	256
0.226012	256
0.227224	256
0.228441	256
0.229449	256
0.230432	256
0.23155	256
0.232966	256
0.23433	256
0.235505	256
0.236634	256
0.237908	256
0.239158	256
0.240446	256
0.241871	256
0.243291	256
0.244715	256
0.246117	256
0.247652	256
0.249261	256
0.250574	256
0.251825	256
0.253209	256
0.254418	256
0.255521	256
0.256694	256
0.258112	256
0.259385	256
0.260595	256
0.261787	256
0.263146	256
0.264405	256
0.265589	256
0.266885	256
0.268197	256
0.269488	256
0.270842	256
0.272278	256
0.273762	256
0.275182	256
0.276521	256
0.277987	256
0.279594	256
0.28107	256
0.282242	256
0.283297	256
0.284414	256
0.285659	256
0.286921	256
0.288074	256
0.289114	256
0.290211	256
0.291518	256
0.293282	256
0.295227	256
0.296858	256
0.298243	256
0.299568	256
0.301048	256
0.302657	256
0.304027	256
0.305377	256
0.306891	256
0.308499	256
0.310239	256
0.311615	256
0.312848	256
0.313975	256
0.31509	256
0.316375	256
0.31773	256
0.319161	256
0.32047	256
0.321849	256
0.323527	256
0.325219	256
0.326769	256
0.328069	256
0.329276	256
0.330568	256
0.332179	256
0.333971	256
0.335506	256
0.336998	256
0.338452	256
0.340066	256
0.341604	256
0.343021	256
0.344455	256
0.346024	256
0.347666	256
0.349188	256
0.35075	256
0.352363	256
0.353896	256
0.355496	256
0.356981	256
0.358453	256
0.360126	256
0.361702	256
0.363302	256
0.364898	256
0.366572	256
0.368311	256
0.370044	256
0.371513	256
0.37296	256
0.374527	256
0.37622	256
0.377512	256
0.378531	256
0.379496	256
0.380582	256
0.382064	256
0.383724	256
0.385486	256
0.387095	256
0.388716	256
0.390532	256
0.392805	256
0.395031	256
0.396906	256
0.398676	256
0.40056	256
0.402606	256
0.40489	256
0.407054	256
0.409145	256
0.411388	256
0.412951	256
0.414204	256
0.415393	256
0.416716	256
0.418033	256
0.419429	256
0.420964	256
0.422285	256
0.42363	256
0.42525	256
0.426701	256
0.428057	256
0.429517	256
0.431304	256
0.433289	256
0.435397	256
0.437327	256
0.439256	256
0.44112	256
0.443051	256
0.444915	256
0.446775	256
0.448666	256
0.450491	256
0.452361	256
0.453945	256
0.455481	256
0.457183	256
0.459357	256
0.461081	256
0.462554	256
0.464001	256
0.465625	256
0.467692	256
0.469737	256
0.471887	256
0.474215	256
0.476377	256
0.478373	256
0.480312	256
0.482276	256
0.484267	256
0.486338	256
0.488237	256
0.490151	256
0.492274	256
0.494093	256
0.495847	256
0.497748	256
0.500072	256
0.502458	256
0.504291	256
0.505904	256
0.507515	256
0.509338	256
0.511249	256
0.513178	256
0.514842	256
0.516413	256
0.518032	256
0.519844	256
0.521759	256
0.523914	256
0.525889	256
0.527652	256
0.529191	256
0.53072	256
0.532306	256
0.53418	256
0.536198	256
0.538334	256
0.540774	256
0.543137	256
0.544945	256
0.546421	256
0.547811	256
0.54931	256
0.551168	256
0.553285	256
0.555286	256
0.557297	256
0.559287	256
0.56122	256
0.563227	256
0.565102	256
0.567062	256
0.568938	256
0.570615	256
0.572315	256
0.573905	256
0.575493	256
0.577318	256
0.579606	256
0.581766	256
0.583984	256
0.586355	256
0.588523	256
0.590592	256
0.592623	256
0.594825	256
0.597264	256
0.600036	256
0.602423	256
0.604525	256
0.606574	256
0.608774	256
0.610856	256
0.612874	256
0.614805	256
0.616728	256
0.618761	256
0.620369	256
0.621858	256
0.623455	256
0.625246	256
0.627235	256
0.629385	256
0.631767	256
0.634602	256
0.63669	256
0.638417	256
0.640048	256
0.641517	256
0.64277	256
0.644022	256
0.645484	256
0.647523	256
0.649306	256
0.651067	256
0.65293	256
0.654437	256
0.655851	256
0.657375	256
0.659243	256
0.661357	256
0.663694	256
0.665582	256
0.667337	256
0.669196	256
0.671454	256
0.673776	256
0.675864	256
0.677964	256
0.680325	256
0.682925	256
0.685253	256
0.687496	256
0.689544	256
0.691572	256
0.6938	256
0.696096	256
0.698593	256
0.700715	256
0.702458	256
0.704097	256
0.705855	256
0.708016	256
0.71039	256
0.712847	256
0.715017	256
0.716972	256
0.718472	256
0.719791	256
0.721135	256
0.72272	256
0.724716	256
0.72618	256
0.727455	256
0.728749	256
0.730291	256
0.732376	256
0.734449	256
0.735827	256
0.736881	256
0.737864	256
0.73896	256
0.740457	256
0.742795	256
0.745257	256
0.74758	256
0.749678	256
0.751691	256
0.753892	256
0.756305	256
0.758461	256
0.760316	256
0.762116	256
0.764078	256
0.766492	256
0.769273	256
0.772232	256
0.774354	256
0.77622	256
0.778179	256
0.780365	256
0.782982	256
0.78554	256
0.787624	256
0.789626	256
0.791878	256
0.794251	256
0.796561	256
0.798908	256
